class,ac_000,ag_006,ah_000,ay_006,ay_008,az_004,cd_000,cs_006,cv_000,du_000,eb_000
51383,neg,94.0,616132.0,1073238.0,1315618.0,659474.0,824316.0,1209600.0,705748.0,2132936.0,616420.0,278260.0
51384,neg,2130706432.0,4029716.0,2629886.0,2232092.0,3678668.0,59596.0,1209600.0,940924.0,1900872.0,27326400.0,0.0
51385,neg,2130706432.0,1333052.0,958684.0,1304478.0,115544.0,107802.0,1209600.0,656548.0,1739950.0,6652960.0,2214910.0
51388,neg,448.0,48230.0,959866.0,213764.0,422614.0,1920.0,1209600.0,362198.0,2261248.0,14140120.0,2755670.0
51389,neg,1780.0,2307666.0,3139012.0,1675650.0,66976.0,2841408.0,1209600.0,847472.0,4481226.0,6637020.0,2403530.0
51394,neg,2130706436.0,445044.0,101690.0,9322.0,396136.0,9764.0,1209600.0,151008.0,1848052.0,3564320.0,3436400.0
51395,neg,362.0,0.0,1902958.0,0.0,0.0,0.0,1209600.0,0.0,4973278.0,29961660.0,3393590.0
51396,neg,1082.0,2259288.0,1737550.0,2634560.0,571738.0,2890556.0,1209600.0,464580.0,3400630.0,48480.0,4973610.0
51402,pos,1280.0,2572994.0,5898910.0,0.0,12104774.0,1982436.0,1209600.0,4860.0,3886350.0,140200.0,189110.0
51403,neg,156.0,1953540.0,1689118.0,3408920.0,0.0,2492374.0,1209600.0,569688.0,3157320.0,182860.0,19254720.0
51405,neg,72.0,1417418.0,1206750.0,1033872.0,139140.0,1542356.0,1209600.0,348974.0,2341906.0,80140.0,2454640.0
51407,neg,2130706432.0,1154388.0,776444.0,866330.0,422004.0,102766.0,1209600.0,233672.0,347334.0,12674080.0,0.0
51409,neg,564.0,2128666.0,1219184.0,1348826.0,250886.0,2096658.0,1209600.0,357418.0,2526110.0,427780.0,11756620.0
51410,neg,2130706432.0,2142958.0,1375896.0,298762.0,1151556.0,64718.0,1209600.0,477344.0,2550488.0,9520260.0,0.0
51412,neg,294.0,830580.0,1244482.0,739656.0,1981412.0,828584.0,1209600.0,481782.0,2268326.0,63480.0,301210.0
51424,neg,2130706434.0,2871518.0,2052776.0,2785274.0,80.0,174196.0,1209600.0,548750.0,2702668.0,11234920.0,1725950.0
51427,pos,2130706432.0,3038432.0,10367294.0,3937474.0,3741470.0,5772714.0,1209600.0,1150620.0,27564804.0,39524700.0,18367840.0
51429,neg,2130706432.0,2996462.0,2272094.0,1600130.0,969932.0,37564.0,1209600.0,2066354.0,1912004.0,11759840.0,1652330.0
51430,neg,80.0,523162.0,1162214.0,1019014.0,701856.0,629890.0,1209600.0,348058.0,2190494.0,544340.0,1942040.0
51433,neg,580.0,1144310.0,888682.0,368392.0,164140.0,1094668.0,1209600.0,356504.0,1504500.0,18800.0,2159870.0
51437,neg,1230.0,5537468.0,4614728.0,3792572.0,4709628.0,7332962.0,1209600.0,2842394.0,7868848.0,700140.0,124454030.0
51438,neg,358.0,24748.0,3647342.0,0.0,9294.0,66.0,1209600.0,8130.0,7179708.0,227320.0,2360920.0
51440,neg,210.0,1254606.0,815728.0,1046938.0,0.0,1036196.0,1209600.0,585330.0,1154814.0,1000740.0,447970.0
51443,neg,462.0,2340368.0,1702448.0,1370828.0,201218.0,3398296.0,1209600.0,970498.0,1530096.0,3654320.0,845470.0
51446,neg,184.0,3099928.0,2332088.0,3648064.0,489614.0,3537278.0,1209600.0,903502.0,4273610.0,383400.0,23352950.0
51447,neg,580.0,300478.0,787228.0,109532.0,414582.0,247730.0,1209600.0,561626.0,1555352.0,23740.0,0.0
51450,neg,2130706464.0,1823368.0,1095344.0,748350.0,556924.0,1421010.0,1209600.0,960710.0,2119998.0,7085900.0,40603510.0
51452,neg,1204.0,1212560.0,1059900.0,936702.0,663878.0,1838912.0,1209600.0,266134.0,2020626.0,50580.0,1304800.0
51453,neg,2130706454.0,1608080.0,1013710.0,1130768.0,15210.0,45850.0,1209600.0,382364.0,289934.0,26643340.0,6334430.0
51454,neg,1898.0,5904686.0,4307286.0,2734084.0,1401362.0,6026902.0,1209600.0,2864798.0,5825584.0,3803940.0,68856810.0
51456,neg,2130706432.0,3861844.0,2466704.0,942540.0,1489700.0,597150.0,1209600.0,1018658.0,4634462.0,22995660.0,9298810.0
51457,neg,498.0,1997776.0,1613652.0,1367976.0,72974.0,2180134.0,1209600.0,500550.0,2898660.0,120920.0,1914510.0
51459,neg,276.0,14950.0,1099102.0,61300.0,1246508.0,10552.0,1209600.0,195742.0,2079092.0,2400.0,0.0
51460,neg,2120.0,2060104.0,1609808.0,2526360.0,309574.0,2393914.0,1209600.0,616258.0,1794726.0,2223800.0,0.0
51461,neg,1318.0,1450176.0,1036602.0,1116160.0,151700.0,1681342.0,1209600.0,364270.0,1752556.0,269720.0,937630.0
51462,neg,1328.0,1921146.0,1130810.0,1102608.0,272536.0,2259900.0,1209600.0,153602.0,2397232.0,51660.0,3587100.0
51465,neg,0.0,635362.0,792032.0,92682.0,1166988.0,15214.0,1209600.0,248256.0,1718220.0,0.0,0.0
51470,neg,236.0,1660816.0,1089390.0,840570.0,88416.0,1726198.0,1209600.0,294282.0,2169272.0,152360.0,10419620.0
51471,neg,978.0,2684636.0,3668572.0,4954144.0,1400182.0,4368326.0,1209600.0,2340542.0,2688994.0,6546180.0,10445240.0
51472,neg,2826.0,4022678.0,3098436.0,5353006.0,1072.0,5651842.0,1209600.0,3791498.0,5546832.0,14546320.0,41053670.0
51475,neg,252.0,1592876.0,1196370.0,1770536.0,550600.0,2118214.0,1209600.0,1038666.0,2170668.0,36220.0,1670610.0
51477,neg,198.0,1620880.0,1243044.0,1186150.0,804054.0,2315088.0,1209600.0,730030.0,2316900.0,63920.0,2978580.0
51480,neg,460.0,1371998.0,1163184.0,1399538.0,400166.0,1924170.0,1209600.0,290058.0,2198902.0,99580.0,1041780.0
51481,neg,546.0,1772592.0,1250106.0,1859572.0,244102.0,1845040.0,1209600.0,472794.0,2189278.0,26220.0,1182870.0
51486,neg,106.0,2696992.0,1820842.0,1739060.0,470354.0,3245834.0,1209600.0,739414.0,3653514.0,2693380.0,14918080.0
51491,neg,2662.0,516468.0,3744696.0,114070.0,1539916.0,70004.0,1209600.0,1459524.0,5091548.0,3380.0,3155170.0
51498,neg,2130706434.0,1518180.0,1108356.0,1403508.0,286212.0,72488.0,1209600.0,188740.0,1858178.0,4313420.0,1132840.0
51499,neg,2130706432.0,3200048.0,2118502.0,3405388.0,137632.0,201070.0,1209600.0,922880.0,4765066.0,15133000.0,2186870.0
51504,neg,2130706432.0,2458842.0,1363618.0,112518.0,1186996.0,21226.0,1209600.0,1305742.0,2422714.0,4461860.0,261920.0
51508,neg,154.0,1529620.0,1230466.0,937262.0,280006.0,2088168.0,1209600.0,337878.0,2292744.0,99620.0,4072720.0
51511,neg,266.0,584890.0,1856598.0,24862.0,1596762.0,9858.0,1209600.0,14420.0,86474.0,8357480.0,34843450.0
51512,neg,58.0,20530.0,1096018.0,14188.0,1505636.0,1136.0,1209600.0,292230.0,2232032.0,12530960.0,1129680.0
51518,neg,536.0,1327840.0,1113972.0,336426.0,379682.0,1811246.0,1209600.0,599972.0,789122.0,2180740.0,5594620.0
51519,neg,808.0,1177068.0,1288214.0,916574.0,223790.0,19284.0,1209600.0,609956.0,2039856.0,80900.0,0.0
51523,neg,3734.0,4436884.0,3738320.0,3534138.0,1040.0,5748236.0,1209600.0,2472802.0,7004242.0,50200.0,61464130.0
51525,neg,108.0,2313934.0,2128190.0,2052548.0,829646.0,1020374.0,1209600.0,345372.0,2033322.0,2638160.0,370550.0
51528,neg,494.0,3510792.0,3207572.0,2337898.0,2225438.0,4027104.0,1209600.0,2883356.0,5783842.0,44860.0,27266030.0
51529,neg,2130706450.0,1523196.0,2161934.0,1578174.0,0.0,2028872.0,1209600.0,1094044.0,2708716.0,14830440.0,12382260.0
51530,neg,500.0,2798290.0,1636492.0,1830720.0,135130.0,2679152.0,1209600.0,734826.0,2235238.0,34009500.0,45699450.0
51534,neg,2130706432.0,1468648.0,1269450.0,1965690.0,486792.0,72592.0,1209600.0,1167360.0,741964.0,15774260.0,11048690.0
51535,neg,90.0,2028272.0,1158100.0,1464484.0,14906.0,1933496.0,1209600.0,466634.0,2428926.0,338580.0,850200.0
51537,neg,1126.0,1711158.0,1321472.0,1282676.0,227590.0,1982880.0,1209600.0,606044.0,2246808.0,45680.0,40431300.0
51538,neg,254.0,13104.0,934248.0,0.0,1729716.0,45380.0,1209600.0,958780.0,1503104.0,778220.0,33208050.0
51539,neg,114.0,1758386.0,1246256.0,2073306.0,341688.0,1002540.0,1209600.0,535918.0,482222.0,9687380.0,1663710.0
51540,neg,2130706432.0,738938.0,202696.0,0.0,1932470.0,1628.0,1209600.0,164766.0,1462522.0,4945200.0,0.0
51541,neg,222.0,1799416.0,1251302.0,1449072.0,588334.0,1593126.0,1209600.0,231458.0,1845822.0,1672040.0,1052370.0
51543,neg,432.0,1902800.0,1714274.0,3960506.0,11078.0,2174442.0,1209600.0,929426.0,3017174.0,17080.0,0.0
51547,neg,2130706432.0,1647264.0,1367662.0,1419876.0,824604.0,1992210.0,1209600.0,968618.0,1804466.0,12014260.0,0.0
51550,neg,2130706432.0,511762.0,1395282.0,43492.0,1441782.0,251620.0,1209600.0,616026.0,2573004.0,12170640.0,3950480.0
51555,neg,2986.0,1549942.0,1581068.0,1181096.0,0.0,2637696.0,1209600.0,660088.0,2174320.0,879180.0,0.0
51556,neg,256.0,1701102.0,1265212.0,1564422.0,482672.0,1747944.0,1209600.0,883190.0,2508376.0,23840.0,7037990.0
51562,neg,1202.0,1714182.0,1707738.0,1594100.0,14274.0,1965514.0,1209600.0,852294.0,3063480.0,1589300.0,1240510.0
51564,neg,520.0,5169714.0,3593622.0,1941334.0,2932120.0,6306456.0,1209600.0,2467730.0,4372488.0,30731500.0,61872420.0
51566,neg,2130706432.0,1563236.0,1316040.0,910034.0,1271792.0,188340.0,1209600.0,399814.0,2046990.0,5975740.0,3067960.0
51567,neg,866.0,1017210.0,1241148.0,956154.0,661352.0,840828.0,1209600.0,421074.0,2052142.0,80280.0,1075010.0
51569,neg,592.0,1722046.0,1288818.0,2273218.0,179280.0,2175872.0,1209600.0,508842.0,2457528.0,102560.0,343790.0
51570,neg,334.0,1608668.0,1162128.0,2023370.0,28458.0,1749130.0,1209600.0,1125864.0,1963082.0,231380.0,1389680.0
51573,neg,200.0,1337088.0,979128.0,1722434.0,310530.0,1904650.0,1209600.0,292554.0,1838098.0,6693100.0,390220.0
51578,neg,5700.0,8776826.0,7039750.0,9254042.0,2046434.0,354656.0,1209600.0,5719170.0,11662224.0,2363720.0,2436450.0
51580,neg,222.0,1289982.0,1065418.0,947520.0,465812.0,1574916.0,1209600.0,525056.0,2039790.0,140040.0,280570.0
51581,neg,576.0,1331760.0,1092720.0,358104.0,158966.0,1504234.0,1209600.0,549028.0,1494180.0,1654020.0,802900.0
51582,neg,258.0,1113916.0,1288630.0,1378848.0,277986.0,1879164.0,1209600.0,562170.0,2178596.0,1459660.0,1961270.0
51584,neg,210.0,1486080.0,1040208.0,1447062.0,217278.0,1182816.0,1209600.0,381284.0,2104892.0,242700.0,1047130.0
51586,neg,308.0,2369332.0,1575232.0,559084.0,15714.0,2544158.0,1209600.0,818030.0,2533630.0,965080.0,992080.0
51587,neg,0.0,3642492.0,2275842.0,1958800.0,1735610.0,2686592.0,1209600.0,941806.0,4612600.0,0.0,0.0
51589,neg,350.0,0.0,6162990.0,0.0,0.0,0.0,1209600.0,0.0,0.0,17820.0,212303350.0
51593,neg,244.0,1558480.0,919578.0,1880180.0,980.0,1890568.0,1209600.0,492966.0,2019542.0,6770960.0,341800.0
51594,neg,194.0,1801172.0,3560970.0,1998.0,7100982.0,105540.0,1209600.0,499336.0,7166678.0,49119220.0,5079700.0
51600,neg,186.0,3866702.0,2901358.0,3514844.0,1325670.0,4333114.0,1209600.0,921328.0,5859880.0,33120.0,38982080.0
51604,neg,44.0,5620.0,808008.0,140402.0,608336.0,89448.0,1209600.0,1517376.0,2118788.0,7652560.0,7556660.0
51610,neg,184.0,2040994.0,1189710.0,859874.0,291922.0,2431774.0,1209600.0,263564.0,2540578.0,8929380.0,39753570.0
51614,neg,0.0,1279828.0,1055854.0,0.0,1876864.0,58052.0,1209600.0,122624.0,2144360.0,0.0,0.0
51617,neg,1874.0,6072224.0,6340530.0,8956778.0,457386.0,6793334.0,1209600.0,2497126.0,13482800.0,343580.0,15257380.0
51618,neg,320.0,1521072.0,1456434.0,1448782.0,136010.0,1030362.0,1209600.0,1081696.0,2690400.0,526120.0,3833950.0
51619,neg,664.0,2971298.0,2110104.0,1645824.0,1092870.0,2528448.0,1209600.0,914460.0,4209052.0,16980.0,293640.0
51620,neg,306.0,1439762.0,1035162.0,1099786.0,246544.0,1808636.0,1209600.0,351576.0,1947062.0,24560.0,0.0
51621,neg,2130706442.0,651334.0,527072.0,49690.0,1222538.0,40316.0,1209600.0,309122.0,300472.0,8504560.0,0.0
51622,neg,2130706432.0,1875548.0,1145216.0,1132030.0,307102.0,58022.0,1209600.0,992324.0,2064368.0,4837800.0,1596910.0
51624,neg,610.0,1688828.0,1114332.0,754242.0,0.0,1262342.0,1209600.0,292714.0,1941852.0,25020.0,547330.0
51628,neg,2130706432.0,4267202.0,2998048.0,6749408.0,14.0,135290.0,1209600.0,1073908.0,5003072.0,39431820.0,3595500.0
51631,neg,466.0,4602436.0,3006328.0,1178360.0,3027668.0,5664804.0,1209600.0,820604.0,5401310.0,84680.0,92871510.0
51632,neg,448.0,1455966.0,1741960.0,1446432.0,284942.0,2556768.0,1209600.0,669526.0,3271394.0,62860.0,977280.0
51633,neg,390.0,92904.0,2215346.0,265568.0,1671494.0,25632.0,1209600.0,1053078.0,5591706.0,1300.0,313060.0
51634,neg,3456.0,3018156.0,2153108.0,191032.0,34.0,3154216.0,1209600.0,838836.0,4067074.0,309080.0,359760.0
51639,neg,276.0,3076352.0,2387044.0,3126454.0,1144396.0,3933046.0,1209600.0,831212.0,4410758.0,1165320.0,3786540.0
51644,neg,740.0,769180.0,2826868.0,27764.0,2961312.0,366.0,1209600.0,481710.0,5677256.0,32480280.0,0.0
51651,neg,360.0,2082718.0,1729744.0,1384860.0,325872.0,2528742.0,1209600.0,1852018.0,3314674.0,83800.0,44336670.0
51652,neg,476.0,1769206.0,1275860.0,1479398.0,239118.0,2055950.0,1209600.0,430948.0,1829324.0,1056700.0,1066530.0
51657,neg,2130706432.0,3171090.0,2809132.0,2149920.0,1185082.0,3595872.0,1209600.0,2481902.0,5907244.0,19800720.0,21054630.0
51658,neg,790.0,1461954.0,1108170.0,1145214.0,110716.0,1776732.0,1209600.0,397386.0,1315684.0,18621700.0,311230.0
51662,neg,84.0,371982.0,1012826.0,0.0,1768680.0,344238.0,1209600.0,312.0,1571494.0,1367180.0,775570.0
51663,neg,452.0,1281040.0,1233800.0,2658688.0,0.0,1262998.0,1209600.0,251668.0,2315502.0,353800.0,0.0
51664,neg,454.0,1833584.0,1281918.0,1220878.0,546720.0,2078624.0,1209600.0,300394.0,2504644.0,7640.0,499740.0
51669,neg,994.0,1795678.0,1744834.0,1340652.0,534204.0,2716212.0,1209600.0,562194.0,3283600.0,490760.0,2375640.0
51670,neg,500.0,1342466.0,1650776.0,1240396.0,1182218.0,65950.0,1209600.0,751720.0,2422676.0,189400.0,6228030.0
51676,neg,2130706432.0,3333050.0,1976652.0,984610.0,41906.0,3254910.0,1209600.0,2399342.0,4086296.0,6744740.0,3650070.0
51681,neg,270.0,1489320.0,1181580.0,938574.0,290974.0,2041420.0,1209600.0,924624.0,2122766.0,815120.0,678600.0
51682,neg,2130706432.0,1035248.0,1085040.0,731498.0,502692.0,1822848.0,1209600.0,1271480.0,2140776.0,3129580.0,13956850.0
51684,neg,254.0,532758.0,605918.0,712842.0,274684.0,645514.0,1209600.0,253880.0,1172186.0,79260.0,710940.0
51687,neg,992.0,288312.0,5491754.0,8644.0,7133764.0,11118.0,1209600.0,800106.0,0.0,19760.0,13994040.0
51688,neg,1942.0,2000964.0,1637518.0,1948776.0,1276.0,2766554.0,1209600.0,873388.0,849590.0,7814940.0,296420.0
51689,neg,660.0,3100608.0,1853506.0,473992.0,2340210.0,2743336.0,1209600.0,355576.0,3545986.0,94620.0,19386450.0
51690,neg,68.0,853146.0,924878.0,981406.0,267406.0,508186.0,1209600.0,85262.0,1247562.0,383980.0,903200.0
51691,neg,1692.0,1772232.0,2327700.0,1020782.0,1672.0,9352.0,1209600.0,1081632.0,483102.0,7513380.0,0.0
51696,neg,2094.0,2128772.0,1380512.0,585750.0,35786.0,2370522.0,1209600.0,349926.0,2575492.0,439220.0,2091850.0
51697,neg,1550.0,4596798.0,7713844.0,0.0,16926094.0,107888.0,1209600.0,1380128.0,10680136.0,122360.0,756330.0
51698,neg,246.0,2317608.0,2493956.0,1607356.0,926222.0,34410.0,1209600.0,509926.0,4296718.0,83100.0,22105610.0
51702,neg,170.0,1836778.0,1199530.0,1846750.0,223342.0,1672048.0,1209600.0,423112.0,2421682.0,11867800.0,39558480.0
51703,neg,784.0,795242.0,1077342.0,1177556.0,710466.0,1720162.0,1209600.0,1007520.0,2155670.0,16360.0,1605910.0
51705,neg,2130706432.0,4134410.0,3218364.0,1175040.0,4895782.0,5837570.0,1209600.0,1626772.0,5719472.0,4335580.0,5971950.0
51708,neg,2130706432.0,901772.0,1159254.0,2099880.0,688.0,67496.0,1209600.0,706900.0,2588846.0,6945560.0,3927460.0
51709,neg,80.0,350286.0,851700.0,0.0,1909668.0,174940.0,1209600.0,1656.0,1443062.0,8178860.0,703920.0
51713,neg,518.0,3082688.0,2544204.0,3791192.0,893604.0,3681280.0,1209600.0,1063418.0,4835258.0,51560.0,299930.0
51714,neg,168.0,315240.0,1030308.0,694640.0,680660.0,204432.0,1209600.0,351700.0,1717794.0,537740.0,1714620.0
51717,neg,996.0,2009930.0,1644126.0,1456046.0,379428.0,2220018.0,1209600.0,1259634.0,3085026.0,43560.0,4326820.0
51720,neg,2130706432.0,1101818.0,746980.0,884536.0,144360.0,108564.0,1209600.0,226704.0,1429406.0,4288060.0,406150.0
51722,neg,62.0,739412.0,517572.0,243386.0,2812.0,892412.0,1209600.0,543686.0,448852.0,1183760.0,15981050.0
51724,neg,2130706432.0,1935776.0,1236984.0,758824.0,716740.0,37626.0,1209600.0,256300.0,2272534.0,6331580.0,1984700.0
51725,neg,16.0,0.0,410272.0,0.0,0.0,0.0,1209600.0,0.0,0.0,8628900.0,1454620.0
51727,neg,106.0,1709108.0,1143444.0,901128.0,261856.0,1330998.0,1209600.0,303878.0,2188088.0,87260.0,98790.0
51728,pos,370.0,21087722.0,18449946.0,8073906.0,4785226.0,30229406.0,1209600.0,85766.0,12249692.0,14259100.0,0.0
51729,neg,2130706432.0,1188170.0,1119428.0,805680.0,62822.0,50666.0,1209600.0,628770.0,2186324.0,6870840.0,1566660.0
51730,neg,32.0,143708.0,1184862.0,0.0,2137144.0,766.0,1209600.0,273968.0,2510414.0,3520.0,7374100.0
51733,neg,2130706436.0,6102610.0,4894922.0,10135790.0,22828.0,8936064.0,1209600.0,2645290.0,5628440.0,45328760.0,149372490.0
51736,neg,110.0,2185572.0,1619452.0,1322410.0,451970.0,84010.0,1209600.0,603922.0,1646082.0,2897840.0,951550.0
51742,neg,248.0,875850.0,765328.0,0.0,1483528.0,98062.0,1209600.0,298488.0,1544580.0,7440.0,0.0
51743,neg,76.0,1182382.0,874336.0,1550042.0,168566.0,1459178.0,1209600.0,313520.0,1667876.0,941320.0,29810070.0
51745,neg,50.0,2870492.0,2415380.0,1712582.0,0.0,3506822.0,1209600.0,1031984.0,3439080.0,29840.0,2201840.0
51746,neg,364.0,328592.0,14687790.0,56886.0,1009078.0,938758.0,1209600.0,69922.0,1967534.0,680.0,0.0
51749,neg,940.0,2610836.0,2403396.0,4565604.0,17320.0,2300676.0,1209600.0,1862690.0,4340224.0,12285300.0,2974740.0
51750,neg,2130706432.0,1841674.0,1207352.0,754556.0,1498678.0,134638.0,1209600.0,575054.0,2508512.0,5498620.0,1396150.0
51751,neg,230.0,407884.0,2013980.0,3060.0,1902250.0,6040.0,1209600.0,1364520.0,3725758.0,0.0,10038590.0
51754,neg,122.0,6460.0,877724.0,436.0,1124064.0,19452.0,1209600.0,1435652.0,1585282.0,7171560.0,34788260.0
51755,neg,2130706438.0,3641802.0,3769816.0,284436.0,9403060.0,134042.0,1209600.0,1415388.0,5257314.0,16874580.0,0.0
51756,neg,816.0,1444360.0,958430.0,503784.0,0.0,1661712.0,1209600.0,192010.0,1842474.0,7895540.0,2159520.0
51759,neg,332.0,1991976.0,1570812.0,2276538.0,486096.0,2525802.0,1209600.0,1449924.0,3127602.0,241540.0,40314980.0
51760,neg,150.0,2145994.0,1490022.0,2802802.0,1072.0,1922146.0,1209600.0,631548.0,2688872.0,1207140.0,341080.0
51761,neg,784.0,2784772.0,2105222.0,3671556.0,80970.0,2822984.0,1209600.0,548812.0,4169286.0,61820.0,313360.0
51763,neg,6006.0,2117960.0,1748588.0,3059338.0,17736.0,2406690.0,1209600.0,519260.0,2441124.0,1394900.0,3019900.0
51767,neg,2130706432.0,3356176.0,2357874.0,180832.0,4022228.0,70202.0,1209600.0,338042.0,3903700.0,7084820.0,12832000.0
51768,neg,440.0,1567714.0,954468.0,1600834.0,0.0,1707482.0,1209600.0,112332.0,167398.0,2044480.0,0.0
51770,neg,2130706482.0,1830700.0,1373818.0,1072032.0,752494.0,387386.0,1209600.0,605268.0,2707304.0,11332200.0,2581460.0
51772,neg,466.0,1454944.0,1227688.0,2393754.0,0.0,1759482.0,1209600.0,839678.0,2007638.0,346700.0,298300.0
51775,neg,2130706440.0,1288792.0,1219216.0,211760.0,449978.0,95178.0,1209600.0,249274.0,2190012.0,8044080.0,7579160.0
51777,neg,1260.0,1651606.0,1475088.0,1699690.0,109010.0,49426.0,1209600.0,511956.0,1457404.0,4069880.0,0.0
51778,neg,178.0,938592.0,1802946.0,8494.0,2843000.0,34624.0,1209600.0,649324.0,3152002.0,22920.0,8793090.0
51781,neg,2114.0,1618858.0,1422648.0,1790492.0,123612.0,1925936.0,1209600.0,538422.0,560128.0,5593820.0,1503450.0
51783,neg,858.0,4469390.0,2818952.0,2929110.0,271172.0,4509914.0,1209600.0,1083432.0,3769142.0,4249640.0,2209680.0
51786,neg,208.0,1517880.0,1101482.0,1244210.0,184568.0,1705770.0,1209600.0,364978.0,2122554.0,318780.0,0.0
51790,neg,40.0,1460946.0,1610728.0,1157248.0,1723692.0,1230024.0,1209600.0,582148.0,556852.0,12161860.0,2420000.0
51791,neg,816.0,1444360.0,958430.0,503784.0,0.0,1661712.0,1209600.0,192010.0,1842474.0,7895540.0,2159520.0
51792,neg,146.0,1296364.0,1069338.0,964726.0,206476.0,1411644.0,1209600.0,378416.0,2094474.0,169360.0,938350.0
51794,neg,490.0,2227414.0,3466652.0,6174810.0,394380.0,4976252.0,1209600.0,2154112.0,6894746.0,673300.0,44124050.0
51796,neg,2130706438.0,1252268.0,1172302.0,1526252.0,422600.0,1200038.0,1209600.0,1229166.0,2261668.0,6173980.0,0.0
51797,neg,152.0,1491150.0,1069404.0,1264830.0,166684.0,1493170.0,1209600.0,767522.0,2181918.0,88340.0,1358980.0
51800,neg,118.0,4400.0,588492.0,3198.0,1485176.0,3300.0,1209600.0,220288.0,1569882.0,6465580.0,0.0
51801,neg,2130706432.0,2062266.0,1399248.0,1441998.0,133460.0,134700.0,1209600.0,1187174.0,2762552.0,7272820.0,5877710.0
51805,neg,596.0,0.0,4769598.0,0.0,0.0,0.0,1209600.0,0.0,6663748.0,316960.0,36467890.0
51807,neg,162.0,860908.0,651398.0,436270.0,96396.0,930092.0,1209600.0,197564.0,1142102.0,4780.0,1172910.0
51809,neg,360.0,1190246.0,786820.0,771366.0,63628.0,1384312.0,1209600.0,397790.0,1569170.0,346420.0,0.0
51811,neg,1084.0,1189824.0,757096.0,486004.0,1846.0,1214656.0,1209600.0,284646.0,1062100.0,8489760.0,431700.0
51812,neg,2130706432.0,1327990.0,1196816.0,892548.0,479000.0,2252514.0,1209600.0,438752.0,2356522.0,8385180.0,206210.0
51815,neg,480.0,950722.0,917910.0,652290.0,129392.0,1312328.0,1209600.0,437160.0,1691890.0,293700.0,95270.0
51816,pos,602.0,1348562.0,31371114.0,16040.0,11438210.0,1225316.0,1209600.0,1445266.0,16299526.0,147660.0,38041990.0
51818,neg,368.0,1854204.0,1194416.0,936220.0,344724.0,1949386.0,1209600.0,397980.0,1890076.0,1476500.0,2944910.0
51824,neg,2130706432.0,1736480.0,1160578.0,1107364.0,456872.0,152250.0,1209600.0,585152.0,1682314.0,12999920.0,846010.0
51825,neg,2228.0,2398526.0,2938342.0,1254712.0,221988.0,102334.0,1209600.0,930920.0,3896404.0,55000.0,2016950.0
51826,neg,160.0,1982772.0,1715026.0,838828.0,32704.0,1742036.0,1209600.0,750808.0,3354856.0,195800.0,1488430.0
51834,neg,1662.0,1491602.0,1008822.0,1179906.0,800112.0,1481934.0,1209600.0,588240.0,1951770.0,656080.0,1062910.0
51835,neg,5226.0,3361938.0,4950548.0,10441130.0,1462.0,9718986.0,1209600.0,2048102.0,4502340.0,17192760.0,67938720.0
51838,neg,2130706434.0,2218122.0,1616670.0,345642.0,1011736.0,45412.0,1209600.0,787094.0,2738346.0,14735740.0,11469260.0
51840,neg,94.0,1464984.0,1180530.0,1031594.0,50348.0,1410252.0,1209600.0,817948.0,2331798.0,94120.0,1211620.0
51841,neg,282.0,1664380.0,1607150.0,1834076.0,1048714.0,1085116.0,1209600.0,481130.0,3067426.0,37000.0,25840370.0
51843,neg,134.0,45168.0,1013248.0,84838.0,386372.0,14044.0,1209600.0,561304.0,450470.0,718960.0,24048790.0
51844,neg,2130706432.0,1878902.0,1244506.0,1348490.0,695180.0,31364.0,1209600.0,296874.0,2339660.0,13779300.0,833860.0
51845,neg,272.0,2223722.0,1676540.0,1517054.0,1028414.0,240420.0,1209600.0,1085416.0,2692992.0,568640.0,1090810.0
51848,neg,230.0,1858598.0,1711490.0,1020762.0,2391786.0,2890842.0,1209600.0,654822.0,2383380.0,41720.0,1351710.0
51849,neg,1430.0,1602118.0,1104870.0,47594.0,48398.0,2341834.0,1209600.0,597070.0,412976.0,6635280.0,13279680.0
51851,neg,2130706432.0,4065790.0,3478566.0,755866.0,1780240.0,6669812.0,1209600.0,680912.0,6831438.0,23146500.0,19351810.0
51852,neg,3314.0,2694956.0,2008312.0,358484.0,3340932.0,3812496.0,1209600.0,660978.0,2970024.0,259500.0,4758910.0
51857,neg,0.0,0.0,17443282.0,0.0,0.0,0.0,1209600.0,0.0,0.0,0.0,0.0
51858,neg,196.0,2607690.0,1946940.0,1593350.0,194510.0,3249218.0,1209600.0,777784.0,1433096.0,7486260.0,3453720.0
51860,neg,2186.0,3069910.0,2114644.0,152574.0,5215306.0,3903628.0,1209600.0,525038.0,3272982.0,12109300.0,0.0
51861,neg,234.0,2065614.0,1328882.0,1871086.0,687904.0,2121510.0,1209600.0,783544.0,0.0,397000.0,3127540.0
51864,neg,236.0,4737132.0,3788348.0,3927782.0,2902432.0,4462448.0,1209600.0,2386820.0,6537190.0,185000.0,8863540.0
51867,neg,2070.0,6897400.0,5059678.0,302586.0,5253086.0,6849872.0,1209600.0,1151254.0,10342996.0,151220.0,8319200.0
51868,neg,284.0,506948.0,1097484.0,1841706.0,242552.0,1887768.0,1209600.0,341270.0,1131140.0,3261740.0,1345230.0
51869,neg,266.0,1685696.0,1378790.0,1084594.0,296090.0,2191968.0,1209600.0,585126.0,2515156.0,110460.0,2519520.0
